gene	SRR6819014	SRR6819015	SRR6819016	SRR6819017	SRR6819018	SRR6819019	SRR6819020	SRR6819021	SRR6819022	SRR6819023
FUN_006909	7.62108425480428	6.90710993247561	6.97182633431802	4.98909510870184	5.25079268869367	4.32735516026856	4.96548578002014	3.00458426014843	3.77624730593119	4.66532110394053
FUN_007954	3.70635490629307	3.52764440601636	2.30227688409273	3.91627507404783	4.14733460091872	3.8703912682376	3.95992794766086	3.98472866505922	4.81850304384519	3.91759322742473
FUN_008028	6.62839394374843	6.58185273951125	6.97182633431802	7.21322124521463	7.47292681376322	7.12905366340016	6.90368759448457	7.28132863976371	7.31161003494289	7.13126629766783
FUN_008138	7.58757422615281	7.6891975782162	8.14373439234923	8.32249141927155	7.08975961297771	7.01209406425634	7.24999206994519	7.02014788153379	7.20918909356345	6.47374389871933
FUN_009212	8.2182737609298	7.00499923588461	7.73705946862946	7.18808222631814	6.88316133605333	7.20207047856351	7.6706116136306	6.93066697465051	6.77963806080152	6.9560168930303
FUN_009500	4.73408622333251	4.9303232306498	4.62024241070022	5.43608423835836	4.46481012811928	5.03528495291804	7.2286014252936	3.83494529187808	5.3546835839577	5.45866135180452
FUN_011125	9.87136008704841	9.8279921956938	9.62826967737102	9.62658855076315	9.34309355040004	9.23222949811055	9.41844267664261	9.42612626856134	9.46151688960287	9.51491273042411
FUN_011379	4.9603971030874	5.28234035093736	5.13259400206787	4.51018017239265	4.55680424010018	4.8202064508358	4.6160488263003	4.93842965021262	5.5063595900222	4.90037526825132
FUN_011576	10.2436116917848	10.0733790979783	9.71407818677437	9.73253768443514	9.71286751525664	9.71946006821504	9.85870900035746	9.94904982285387	10.0909001654358	9.83872202730724
FUN_011708	7.41999746147654	7.25426587313619	7.43223179407909	7.29791057478714	7.27044456569079	7.24589788257982	6.76198421790684	6.95809875679996	6.95866464696526	7.04979742776399
FUN_011798	10.0623612564658	10.0260710060541	9.92913035378048	9.80667081230787	10.2337846712921	10.1364001769019	10.1996936093564	10.1457791106502	10.2401279907312	10.2107920931577
FUN_011958	10.9540407285714	10.9195260758439	11.3646759446126	11.2878113341457	10.8428239673051	10.9783814412003	10.8692070961652	10.8764559416488	10.7199466722019	10.7859451470038
FUN_012061	7.32829516669349	7.7327102750692	8.1833056033441	8.23927489077862	7.96361414663694	7.88978582280986	7.64661849411056	8.02326338751146	8.00982268892349	8.15886002312899
FUN_012187	7.79754105426382	7.22409326979599	5.62932908643914	7.27421662824049	7.2636353912316	7.49867812735654	7.55506350790762	7.52702803443885	7.6611174867664	7.84947205486335
FUN_012288	11.1106752525808	11.189220130028	10.7422130627323	11.0052365412588	11.3458657713214	11.3141301851095	11.236398062762	11.4319085031212	11.3688870419053	11.2694900252172
FUN_012853	11.3903788680254	11.2732739789514	11.2911192699561	11.4076747756765	10.8570301252916	10.7455697601563	11.1024329961117	10.9218611843082	10.8930496472622	10.9757335842136
FUN_013507	10.9474513821423	12.0702559659056	10.4221503594194	9.71504443333369	16.1377085325328	15.4098762800322	13.0462899227557	16.0056438619925	16.009781582829	15.9438296592412
FUN_014036	9.75291390644695	9.50520680257933	9.35264172487147	9.39354541045222	10.3951314770748	10.4073493578173	9.88458321506578	10.2668063105031	10.493552508412	10.377976345476
FUN_014210	8.61187013257061	8.47552356974323	8.43352922719741	8.54176128772292	8.74545976994647	8.59975533960269	8.48511185964445	8.40515309473003	8.56381353591415	8.56776561225271
FUN_015086	16.0917030305813	15.240864119431	15.4007305627857	14.7869757666423	12.1308793169636	13.418678331567	15.5005885372666	6.55293350123212	6.86070821058495	12.6931799177641
FUN_015160	8.03152204898245	8.05756518303152	8.33741307978711	7.97841745510161	8.81231007089599	8.66254846087331	8.36771391878024	8.88651081866974	8.80529928020137	8.79100823112564
FUN_015216	8.88903653267947	8.57848473801051	8.82407064867122	9.05069677741498	8.93951674115165	8.84175001617673	9.05512529104447	9.05689023409157	8.96573246353996	9.13673967822601
FUN_015764	5.21568760381248	5.11704177024581	5.13259400206787	5.2542601475026	4.36654801961643	4.51098916657378	5.71496042974998	5.23605317546016	4.95135104497698	5.27965664291614
FUN_015809	6.96055178194704	6.20310046487772	6.86231629682914	6.21048052692963	4.51154031576757	4.72431387918907	6.11536594611524	3.26103045098087	2.68783121362556	4.29291238440829
FUN_016087	10.0021679170255	9.99364785355211	9.7050438502335	9.85738371953927	9.61461456022185	9.76686100824764	10.0446172354011	9.726520877343	9.80807279442141	9.63033555691785
FUN_016263	8.58947312522312	8.22435020791884	6.97182633431802	7.88764259281975	7.86359088674874	7.86751305232869	8.37746542854194	8.04047536096101	7.87693397245289	7.92376170267598
FUN_017036	4.36364715344455	2.64761246852406	4.27433576246353	2.61506443318817	3.65895894873873	4.39119911119784	4.32497081846604	3.83494529187808	4.11522649894573	4.14383854394694
FUN_017362	6.22548973571802	5.46543943003865	3.67774134439085	4.98909510870184	5.86865571373327	6.07274130224775	5.24657227442184	5.50762296897407	5.66954284636941	6.14805992376902
FUN_017861	8.31699967414252	7.94491291053335	7.81470603182984	8.27552841441491	7.31063821505558	7.36197209766196	7.88403306983537	7.01144544314169	7.05039079933199	6.98552707479812
FUN_018370	6.62839394374843	6.20310046487772	7.15547410861394	7.05536399709503	5.92152336952232	6.47751662988073	6.68554654281408	5.4572453479669	5.56282987855382	5.77823494346265
FUN_019432	6.36388106876643	5.68808026152902	6.49398989086518	5.10107375756734	2.91508923246086	4.26055456058882	5.15882408396169	0	0	2.6162457252593
FUN_019459	7.79754105426382	7.90108706250527	8.05408127857288	7.82378913640794	7.80851522362126	7.63017411087811	7.6385312887944	7.76824178781662	7.4896576847313	7.50689247077839
FUN_019511	10.6942162144429	10.7141549514473	10.5271186712056	10.7457564556084	10.7151305773821	10.7795153010863	10.8038153489551	10.4702337315366	10.7269139747177	10.7711943918855
FUN_019610	10.1662727761317	9.90608714449649	10.350089831763	10.0562988959651	9.34793007664102	9.42947006990035	9.51215818788856	9.38797423073581	9.53039349993466	9.43427674984094
FUN_019665	8.68234842998116	8.6138226738913	9.42044432703861	8.71015279158415	8.42681199988621	8.54467093127749	8.41108582124996	8.56534461602751	8.41069635579166	8.45889034284698
FUN_019717	7.09382286193769	7.42314051381395	7.60730235651057	6.89372173359194	6.37760567875907	6.32240700771851	6.33144180222456	6.42770904782194	6.66822762024608	6.58395821252821
FUN_019781	8.54360821979717	8.76817071752698	8.513326141096	8.51673822135235	8.03332796010473	7.96513925295328	7.93774774109595	7.90138020792781	8.14080126325521	8.11280134807228
FUN_020284	8.19620969298389	7.9262931827041	8.0469484926332	7.79909616289497	6.43933436742546	6.33869025570404	7.79951425977638	5.95157213825446	5.56282987855382	5.9071917774046
FUN_020344	7.38140794735385	7.43196709401942	8.18979655376853	7.73978049163187	7.77538922085023	7.63677379818612	7.3123244564896	7.98376881791801	7.64158631620643	7.99441251690774
FUN_020371	8.99507912991757	8.72931497825796	9.09697194762464	8.72333699968301	8.89394563540969	8.80706128950506	8.90139722191942	8.95618824331688	8.70849914876139	8.68257500796311
FUN_020432	7.93711816473105	7.9387329973052	8.41148296919261	8.14444313843869	8.66506256890999	8.43535141496226	8.15741390592892	8.38170942793091	8.22632540795576	8.50546974867815
FUN_020453	7.85500223307338	7.62906074336346	8.51849222858898	7.57501507164649	8.11881709890451	7.83344559086319	7.38179708509298	8.16733126075302	7.82015048012554	8.11280134807228
FUN_020487	9.65655328492945	9.84956376065625	9.42044432703861	9.57176109024684	9.55311952423784	9.52149803548103	9.95790897743062	9.66681169478879	9.54623580141116	9.6326689601212
FUN_021442	4.13532469408654	3.76967714624247	3.81842652146717	4.33802471283152	0	3.33392640757399	0	3.26103045098087	2.68783121362556	0
FUN_021553	3.52941297888766	4.53097183107034	4.69515423946725	4.51018017239265	4.60069112320116	4.19051010978077	4.15396449226002	4.56301143965261	4.03765292171362	4.42801481490868
FUN_021707	7.23036593971025	6.56590228334397	6.49398989086518	6.8301427772282	6.81027120947425	7.14765723142677	6.82034609941729	6.84509594080453	7.23548402630124	7.11800364008367
FUN_021774	6.10434578157276	6.00440090537741	5.70378250280461	5.96620127239373	5.73719845538521	5.53659889984244	5.8044257273151	5.73608132613521	5.14873577308566	5.63660950954378
FUN_021866	8.4719553478298	8.51759383226977	8.86925316716543	8.31670396949993	7.66085935343643	8.08097912621514	8.35296194282892	7.76306677121011	8.05973025414646	8.06176438650112
FUN_021894	6.60625396279848	7.06297013633675	7.19472894489227	6.54345104352121	6.43933436742546	6.18506869610319	6.62133966897695	6.05682126346397	6.38472067498147	6.46329400814831
FUN_021930	9.13310006411806	9.14618674042991	9.2320362953804	9.02962389485652	9.68000217785248	9.83731473694999	9.79464929048103	9.6695800373141	9.36358517336419	9.87563796874912
FUN_030564	11.7497669697478	11.3973230327686	11.2443357453541	11.0720325746737	12.3059559862066	12.0640891478449	11.9564140460527	12.304285911828	12.1713336006352	11.7359357969946
FUN_022207	2.81284840013196	4.07029332720355	0	3.64784838122913	3.16939361438455	4.03931140906297	3.31629744174948	2.85695665487056	2.68783121362556	3.85501801719218
FUN_024353	12.1925198951858	12.3395809574261	12.4175643076593	12.148642041184	11.6725909572012	11.8242546945578	12.3666766011946	11.7503037988386	11.8557127439637	11.6333458234734
FUN_024481	10.6876415459534	10.5454674438255	10.06066785665	10.4622865583657	10.4183093438311	10.3542778573353	10.4547145718728	10.5308639763983	10.4539762847696	10.525901356458
FUN_024593	9.40727700690932	9.69315266715993	9.21622622760583	9.5693293636529	9.26000197852449	9.45956253581964	9.67323010737766	9.2834208499466	9.28183604692194	9.31294217467012
FUN_024696	11.8771553238116	11.7569545450358	11.8415203172641	12.0461300109552	12.1075406195961	11.9448350928337	11.8395771060609	12.1365936326396	11.9506948385557	11.895770355231
FUN_025604	6.58376891343643	6.68882523545915	7.24546055183416	6.50325089894237	6.14545851862171	6.72055751833022	6.33144180222456	6.29057315258824	6.43096375087337	6.3200727322869
FUN_025081	9.02876254658316	8.79920136274956	8.82407064867122	8.77490102997564	8.84460838110942	8.84175001617673	9.02442148712819	8.92409040155742	8.92592063584143	8.80141644541194
FUN_025109	6.10434578157276	5.49942720373909	5.13259400206787	5.7077747898997	5.79500989196002	5.90792014199517	5.58632936515795	6.03980435123076	6.12825721758234	6.16105036042843
FUN_025124	9.76045199162134	10.2194537778862	10.1730412675252	9.98693205859233	9.29381501775446	9.50896213975266	9.65530554595225	9.97053604287167	9.58083022143192	9.65923529831032
FUN_025154	6.13559871552513	6.09610503491327	6.05613400182887	5.47817252533486	5.13617730914334	5.32405827830471	5.65207802024454	5.77773182493392	5.88419164090292	6.09489589622372
FUN_025178	6.81370486965834	7.24427828952163	7.77208594348003	7.2861122428394	6.91827035478179	7.10069062853769	6.93043149186475	7.07963800684058	6.90506743622247	6.70420692178847
FUN_025206	13.1003189799672	13.0372046488157	13.0862605705294	13.1386755181902	13.2157485174605	13.2708591345615	13.1887883625885	13.3222888469061	13.1995596426547	13.1377272870202
FUN_025247	9.10179236318041	9.24965944506907	9.58952186651761	9.32023632673063	9.27869714196762	9.35537955007816	9.10293141914294	9.0161443961598	9.16585097104017	9.15146019935945
FUN_025321	11.4934911406885	10.9764430043159	10.1812081388561	9.8312355735109	11.5817582212927	11.4975393982182	10.446631531787	11.4740863993742	11.5604737361218	11.7318604298395
FUN_025531	11.2403235818043	11.3596548418608	11.1147430505152	11.274437680469	11.282017020584	11.3661913031485	11.2786412511661	11.4253717364955	11.4925979126246	11.275848718578
FUN_025769	4.9603971030874	5.16017560911037	5.70378250280461	4.98909510870184	4.91067783521551	4.4523370849619	5.28852287667427	5.01007581449871	4.50930071021458	4.7013372374046
FUN_025793	6.16618895140915	6.32182729399743	6.91027047885023	5.74272528799408	5.73719845538521	5.81786439789671	5.83305568513697	5.55630064225344	5.56282987855382	5.9071917774046
FUN_025875	5.43252310426449	5.59683517459137	5.99814344089267	5.10107375756734	6.14545851862171	6.49214841793011	5.99384034470293	5.87688282362362	6.27068154199254	6.19933426036003
FUN_025808	5.86427779734835	6.71798647667417	6.31555023096493	6.30704977596197	5.52582546733627	5.35640640631265	5.77521609144629	5.50762296897407	5.83917567894136	5.61788729077872
FUN_025824	7.72747591815088	7.81598603467083	7.04525213502819	7.2861122428394	7.34329815690554	7.1568698220506	7.67852146000757	7.22974069964081	7.45277739195878	7.67932584832743
FUN_025854	6.51413141519543	6.18232678999949	6.45140612443548	6.44076900728408	6.59932118238315	5.56455849582351	6.60483131174424	6.20156388067368	6.23637180266607	6.06756069365344
FUN_025639	7.93711816473105	7.91374517065682	8.18979655376853	7.97841745510161	8.69826609970945	8.56211180998772	7.87717590513841	8.82078756006724	8.7546838906938	8.95661868910006
FUN_025658	7.34175779761061	7.34117273630119	7.59757166531273	7.04139514833599	8.60168080039832	8.17919107423123	6.91712151276856	8.50152248939563	8.39522918685968	8.82609400328548
FUN_025711	6.62839394374843	6.39587590063376	6.61468202951652	6.52349098690552	7.23607269280402	6.69548853284501	6.65380026578996	6.82537065897613	7.19138905198457	7.16389913799826
FUN_025737	9.85267399388334	9.97111583393603	10.0138792628177	9.60062652517658	10.9851797345648	10.5609822065485	9.66130517839034	10.9500287021409	10.8490233263054	11.1524049538096
FUN_025948	7.51812465167714	7.39633206024611	7.44313962913778	7.60381611912911	7.6504568418379	7.56246159068118	7.10492339109606	7.46463987806367	7.45277739195878	7.49154771644434
FUN_025895	10.4441544907112	9.90450254777796	9.80355766147032	10.0923132548489	10.3896693045446	10.2353845698458	10.0718989690966	10.564717817882	10.5098022730156	10.4392447830492
FUN_025989	8.58947312522312	8.20388243513668	8.47131764677169	8.78331866254108	8.26916835367647	8.60649532860725	8.6430141569866	8.6349861272724	8.72715083795995	8.50036790583851
FUN_026073	7.20112024424915	6.65906237569792	7.08757829143887	7.54562732599344	7.60808009655816	7.73845845147122	6.65380026578996	7.43890906838203	7.08935800762822	7.31101591618289
FUN_026110	8.4157791610934	8.2889334546195	8.81570142402041	8.55165024111916	8.55503867952287	8.25407280343519	8.10555276618631	8.64908108548786	8.29043631687328	8.34681907832475
FUN_026160	8.44725779837936	8.35539616291125	8.41148296919261	8.42288156698826	8.07670566086949	8.24546226647731	7.9245053991494	8.16733126075302	8.04988590346107	8.13930036438806
FUN_026194	7.30098705720248	7.1295938086961	6.89446219911441	7.02728972316984	7.66085935343643	7.24589788257982	7.28149487491803	7.62155594725124	7.6017123789145	7.65198045727319
FUN_026288	9.13310006411806	8.92645111109591	9.19379695647815	9.67489140349713	7.48468595530073	7.99112501286316	9.46033756167251	6.6001304676085	6.40030030888285	7.44450919922713
FUN_026529	0	4.24072644901838	3.81842652146717	2.61506443318817	2.91508923246086	0	4.06020590377004	3.66779014668041	0	3.01003603839915
FUN_026774	3.863947070988	3.06571217259188	3.67774134439085	3.64784838122913	3.73968764571565	4.19051010978077	3.95992794766086	3.00458426014843	3.57129829656827	3.91759322742473
FUN_026793	5.48199679239404	5.80140334552574	5.18551781971723	5.20498342092823	6.08494379504676	5.32405827830471	5.51744064076913	5.35088422913103	5.81612976836235	5.61788729077872
FUN_026613	8.15866939925154	8.77512432543543	9.26314596238692	8.58573734209671	7.03483069980546	7.84489102903748	8.25585763273738	6.37440852760809	7.33611815616802	7.54207466704722
FUN_026639	5.97208902338395	6.62867254983859	6.84597069239197	6.18529328579992	5.33114829310664	5.97195473215274	5.61957820979213	5.79811466670198	5.99094499468105	5.56021716528056
FUN_026659	4.36364715344455	4.9303232306498	4.69515423946725	3.1193160671486	3.38551780200348	3.33392640757399	4.15396449226002	3.37396570691972	2.87787781874418	2.75978745704962
FUN_026669	4.81353361642433	3.23665646628527	2.64227207555602	2.61506443318817	1.29510164723583	3.04733076473122	3.14419592411251	2.85695665487056	3.19616017100598	2.6162457252593
FUN_026680	4.36364715344455	3.65373039215723	4.76636753355989	3.91627507404783	1.66944148840577	2.8794036564593	2.72260910506733	2.04349398029972	1.89596960532847	2.45682811381321
FUN_026695	6.73426717115899	6.99312019173288	7.72816834444672	6.96944708714228	6.21769822982606	7.02221111819345	6.87643855445632	6.00515626979377	7.07971443295081	6.69530461029372
FUN_026432	11.2537385758126	11.0121965996116	11.0403727163709	11.1755832484582	11.0686080796965	11.0425371699048	11.3372775157121	11.211707504049	10.8058062735491	10.8180805503144
FUN_026462	9.11753113742713	9.36706525971181	10.0356627020908	9.47374841283076	9.46830470854457	9.49631636136654	9.36307654453666	9.56194994447719	9.29231162547246	9.31875037328759
FUN_026476	8.87521590772025	8.81615651099974	8.92867037463478	8.62841248036378	8.90929650270077	9.12130292839914	8.75572350103969	9.08826436117181	9.00192438001788	8.8096892883554
FUN_026501	7.04527740135457	7.21389385784856	7.12869798372464	7.67792113061571	7.65566747349364	7.36991643450547	7.46646850487492	7.88241463915415	7.88802731887399	7.8211082420421
FUN_026845	4.36364715344455	3.97687896466503	2.64227207555602	4.03382089322779	4.36654801961643	4.19051010978077	4.40342838274826	5.17501772580739	4.50930071021458	4.96105391926521
FUN_026855	6.67167995984037	6.53346237322369	7.45396561142503	6.65773801890489	6.89201901540815	6.56316089775839	6.93043149186475	7.25207606970949	6.5888676315357	6.8951214757771
FUN_026862	7.49421144627291	7.907429999209	7.59757166531273	7.60381611912911	7.19371541868311	7.69485052780444	7.42944884424739	7.31707949034191	7.42257894560294	6.85571383088784
FUN_026880	8.33730405198946	7.86894720187568	8.33741307978711	7.91853986630388	6.33925956073681	7.46939881730872	8.21293192475726	5.55630064225344	5.94918670500689	6.80695823691531
FUN_026913	6.71370498295163	6.84237487561092	7.19472894489227	7.25012703989407	5.22298114422829	6.03326750291069	7.0571843282832	5.3230219175294	4.81850304384519	5.77823494346265
FUN_026969	2.46467584643928	0	0	2.88910980570219	3.16939361438455	3.19773354918572	3.31629744174948	2.04349398029972	3.33233568264059	3.40893024304164
FUN_027119	2.46467584643928	0	2.91722672593134	2.27646069510853	2.42272508405968	2.68932323956845	2.94874763465223	2.04349398029972	3.04577854512088	3.40893024304164
FUN_026934	10.2255701848417	9.45412880775495	9.90566384149704	10.0735607568138	7.02681016228859	8.53410429307826	9.9333279605327	5.6263696284158	5.32233643396533	7.09787820710953
FUN_027158	5.32817529298712	6.71798647667417	6.33909999829357	6.56313871190021	5.61412422288168	5.56455849582351	5.88866551834418	5.89592077422399	5.99094499468105	5.47955248023183
FUN_027188	2.46467584643928	3.76967714624247	2.64227207555602	3.31779387686088	2.76887694404148	4.9530599544169	3.73567814733983	4.41249540481732	2.68783121362556	3.31906398098684
FUN_027257	5.43252310426449	5.32086645426917	5.02053983447178	4.98909510870184	4.46481012811928	3.77788444443493	4.40342838274826	4.82381237964152	3.77624730593119	4.03514635921934
FUN_027275	3.52941297888766	4.31894285291162	3.67774134439085	4.33802471283152	3.28149901354863	3.33392640757399	4.06020590377004	0	2.46889615844116	2.45682811381321
FUN_027325	3.863947070988	4.77249116164909	5.2858746455618	5.39273110155838	2.60615791485751	2.21207282385646	4.74216853889082	1.3568275465557	0	2.07286127982634
FUN_027376	3.863947070988	4.77249116164909	5.37970217501006	5.15396389477335	2.60615791485751	2.21207282385646	4.6160488263003	1.3568275465557	0	2.07286127982634
FUN_005521	3.863947070988	2.3821236104428	0	1.8331948416075	3.81613739683416	3.45836415821132	2.45431375211196	3.13849794223208	3.45675895338434	3.49352542114509
FUN_007618	2.00480793617993	1.6352982354208	0	0	3.04783747498557	3.19773354918572	4.32497081846604	3.47869851624374	3.77624730593119	3.31906398098684
FUN_013449	8.90726046130976	8.77512432543543	8.52363988303768	8.77911598550084	8.65988582035201	9.17896297519706	8.84277003353064	8.70951336532405	8.74861068355003	8.96775123762352
FUN_014175	4.13532469408654	3.65373039215723	1.85661548286157	4.42666881439207	3.65895894873873	3.77788444443493	4.32497081846604	3.47869851624374	1.89596960532847	2.45682811381321
FUN_016041	8.50822657691929	8.77165171091615	8.39472433384064	9.08854868070092	8.82854960884772	8.80413255845934	8.89122285239253	8.90071812108464	8.71162455732174	8.87815655768645
FUN_017839	2.00480793617993	2.64761246852406	1.85661548286157	0	3.16939361438455	3.77788444443493	3.47003938705043	3.83494529187808	3.57129829656827	4.14383854394694
FUN_018283	7.21581719773613	7.24427828952163	7.48596450031413	7.6320534363892	7.20797313549849	7.13838543385686	6.76198421790684	6.65703495070622	6.98989252596518	6.9560168930303
FUN_018424	0	0	0	4.86768799000844	3.28149901354863	1.8972612725458	3.73567814733983	2.50681534117236	0	3.64914742305368
FUN_018392	3.863947070988	4.65677965247386	4.69515423946725	2.27646069510853	2.91508923246086	3.95732221164163	4.06020590377004	4.18375240233414	4.72261477075601	4.14383854394694
FUN_018645	2.00480793617993	3.06571217259188	3.34702734933736	3.78829565062942	2.91508923246086	3.45836415821132	0	3.66779014668041	3.67740912272717	2.89033094561449
FUN_018777	5.57612804382821	5.20205717811596	5.13259400206787	4.98909510870184	6.18923492572237	4.91012057701683	4.15396449226002	5.3230219175294	5.7200782526735	5.01928314697975
FUN_021175	2.81284840013196	3.52764440601636	1.85661548286157	2.61506443318817	3.88873906315013	3.04733076473122	4.15396449226002	3.91177995579084	2.46889615844116	2.6162457252593
FUN_021261	5.38129240672122	5.46543943003865	3.94660343185042	4.66396515282976	5.77599565685984	5.84091080489511	6.37102833184349	5.04460734863155	5.14873577308566	5.6733404540717
FUN_020800	9.39764109667998	9.25960997299351	9.19379695647815	9.5790317736278	9.60117373376341	9.37524893535915	9.44186764357158	9.45850114235069	9.42580489729819	9.4154275608972
FUN_020886	9.17506803729304	9.23963980963587	8.94411020352185	9.36298341882059	9.19169601239983	9.30654589740531	8.94795131399196	9.3031648997051	9.38918641584512	9.47125202773249
FUN_024335	9.3451335369514	9.04625820682261	9.08657442278812	9.20277648433486	9.51061655883818	9.46328034067544	9.65730819696028	9.54998079246401	9.56363670149388	9.60560422724362
FUN_030571	4.81353361642433	4.59524666520245	5.18551781971723	3.78829565062942	5.25079268869367	5.35640640631265	5.01630312112132	4.86303865874763	5.7927097331868	5.3032850597204
FUN_021414	10.3997927319038	10.3865508981591	10.2038324486969	10.2372224428758	10.2346554035975	10.1375640152988	10.8588023296914	10.010389552614	10.2455289127954	10.3334857110876
FUN_024278	5.7477545169532	5.43063159611325	5.70378250280461	5.47817252533486	5.04381441467954	5.74643031610135	5.32928803098371	4.86303865874763	5.4475885674268	5.95272607519337
FUN_024300	4.88883335475972	6.32182729399743	6.51481951353377	6.28350667920598	5.9041151930562	6.35479176903374	5.94221114645294	6.03980435123076	5.81612976836235	5.87601703875215
FUN_025669	4.00600742080192	2.3821236104428	3.52184001053841	3.91627507404783	2.76887694404148	3.04733076473122	3.31629744174948	4.05416563778596	3.57129829656827	3.49352542114509
FUN_027333	9.11753113742713	9.14081306232617	9.14452685238676	9.14516091320237	8.82392836373813	8.99600752989465	9.05816003560968	8.91245159092859	8.87943118624182	8.93409251685558
FUN_027819	3.3276956985336	2.3821236104428	3.94660343185042	2.88910980570219	4.26110091817802	4.26055456058882	2.12445808952942	3.57634010703377	3.67740912272717	3.57343375334313
FUN_027104	9.73771853753372	9.5666117528095	9.40379006728285	9.66353655287153	9.43232449800219	9.0389931443239	9.47857400687572	9.26706319768112	8.92592063584143	9.19474145976729
FUN_027126	9.98081526259296	9.79244976118102	10.0248120959351	9.89282383451203	9.58351133496949	9.65752556231826	9.71613041896605	9.78768428051496	9.87928910027296	9.84577895891216
FUN_027196	8.86592805100962	9.15154047718064	9.77578238344357	9.37973380225986	9.23932710168512	9.16304908702974	9.27713021346224	9.09651683113322	9.16812794425775	9.20418569766387
FUN_027218	7.64299952294884	7.09666652358521	7.15547410861394	7.42169720037953	5.95572195562001	6.49214841793011	7.09313590340751	5.89592077422399	4.38951736416779	5.27965664291614
FUN_001545	6.75454040775003	6.61323415987372	4.83423038145565	5.59753644268632	5.81377678222866	5.69676369711192	6.57123685392903	5.89592077422399	6.12825721758234	5.6913610883604
FUN_000766	9.5960498770077	9.59636116411766	9.29058239709305	9.58866936862429	9.03057191308465	9.0389931443239	9.27452321251003	8.6378161569295	9.14750464344101	9.04861487693845
FUN_002654	6.73426717115899	6.98114252378827	6.65276871315278	6.76363223321388	6.5665003059244	6.50663329931744	6.53684143054212	6.34700115724574	6.50488677842086	6.27298281706841
FUN_002767	8.92972134535315	8.84618250484163	9.21622622760583	9.06111890525692	9.39230587858753	9.22786497175573	9.21322394739898	9.22815825558731	9.20407909590807	9.24745933129297
FUN_003050	7.01198182624593	7.84931389261704	7.84791815576675	8.01461699494584	7.22209132540745	7.36197209766196	7.16245806557423	7.09619414802372	6.87192653978784	7.11132630807592
FUN_006581	4.2539980373982	4.15802519564957	4.27433576246353	4.73511747336728	4.02382307936797	4.26055456058882	3.73567814733983	4.244427073745	4.03765292171362	3.85501801719218
FUN_006653	5.32817529298712	5.85489270351791	4.54122672616382	5.47817252533486	4.83919945612158	4.8202064508358	4.8581438098649	5.3230219175294	4.50930071021458	4.66532110394053
FUN_007372	2.81284840013196	3.65373039215723	0	0	3.4825385365388	3.19773354918572	3.73567814733983	4.18375240233414	3.86874612952801	3.64914742305368
FUN_007627	4.65000748173744	6.26368486547584	5.62932908643914	5.43608423835836	6.02177918799638	5.99268319901042	5.28852287667427	6.07363979506404	5.97021692940683	5.59891891104799
FUN_007834	3.863947070988	3.87699468856577	3.52184001053841	2.88910980570219	3.38551780200348	3.33392640757399	0	3.83494529187808	2.87787781874418	3.40893024304164
FUN_008283	0	3.52764440601636	3.67774134439085	3.78829565062942	0	2.8794036564593	0	2.29367472783307	3.04577854512088	2.6162457252593
FUN_008072	7.88289677030693	8.4321895568607	7.48596450031413	8.45485038365068	7.79441139778072	7.63017411087811	8.65909372353374	6.75412759015448	6.60240117046701	7.58125958484742
FUN_008361	8.1433754295503	7.99342173640357	8.14373439234923	7.8954291673533	9.02050949116624	8.85878653571284	8.27163111142012	9.11491408228052	8.94463628616646	8.81175010795018
FUN_011563	4.2539980373982	6.50027621928617	4.89904393161065	4.66396515282976	5.86865571373327	4.9530599544169	3.95992794766086	5.85759028294903	5.81612976836235	5.84415374901437
FUN_012895	6.07240079954831	5.88091161902147	6.51481951353377	6.41932554628192	5.95572195562001	6.05313940444968	5.77521609144629	5.14350354564772	5.74469727661829	5.99686708367406
FUN_030573	9.66192982400552	9.0998595152739	9.67065210337399	9.32888767368704	9.85100991576162	9.81275396582861	9.66727996388068	9.77745490669655	9.6718976471424	9.53874788104156
FUN_013255	7.3147057238107	7.42314051381395	7.07360709466471	7.1495327725776	6.23172202966826	6.43270925004756	6.94361979776971	6.00515626979377	5.69503181048313	6.35440816030488
FUN_013356	5.86427779734835	5.56509103365088	5.66703603264989	6.07990228533221	4.76399422927911	5.90792014199517	4.32497081846604	4.18375240233414	4.50930071021458	4.90037526825132
FUN_013482	7.15610912642616	7.30319224970059	6.67144151929638	7.32122166567801	7.14267365202825	7.1102070648718	7.23933639178141	7.55723871762959	7.29503688950192	6.97820592629628
FUN_013988	3.09311757596907	3.06571217259188	3.81842652146717	1.8331948416075	2.60615791485751	2.68932323956845	2.12445808952942	2.04349398029972	2.68783121362556	2.6162457252593
FUN_014228	9.48819751812364	9.44978954207798	9.84732559910755	9.87914482735169	9.58624274132335	9.51792745219123	9.51436957867609	9.49953075686676	9.44471082632971	9.29684799554598
FUN_014363	7.48210454328573	7.64433158570891	8.11673743207195	7.83192709196936	7.67118739466679	7.45453327224945	7.16245806557423	7.47733521118083	7.35222861910828	7.43918675383707
FUN_014744	0	0	3.34702734933736	0	3.73968764571565	4.4523370849619	3.31629744174948	0	4.11522649894573	3.22322585059483
FUN_014824	4.73408622333251	5.11704177024581	4.06431581197605	4.8029249489151	4.94513142260975	4.39119911119784	4.68048640962069	5.01007581449871	4.6721697070132	4.62838277513595
